stationid,date,year,month,day,variable,value,station_name,latitude,spei_date
USH00294426,2020-01-31,2020,1,31,spei12mo,0.5593238433637676,JORNADA EXP RANGE,32.6169,Jan 2020
USH00294426,2020-02-29,2020,2,29,spei12mo,0.7140789213831801,JORNADA EXP RANGE,32.6169,Feb 2020
USH00294426,2020-03-31,2020,3,31,spei12mo,0.9042942996914229,JORNADA EXP RANGE,32.6169,Mar 2020
USH00294426,2020-04-30,2020,4,30,spei12mo,0.8119833194426894,JORNADA EXP RANGE,32.6169,Apr 2020
USH00294426,2020-05-31,2020,5,31,spei12mo,0.5744823231528691,JORNADA EXP RANGE,32.6169,May 2020
USH00294426,2020-06-30,2020,6,30,spei12mo,0.19008069614771375,JORNADA EXP RANGE,32.6169,Jun 2020
USH00294426,2020-07-31,2020,7,31,spei12mo,0.6288276096409666,JORNADA EXP RANGE,32.6169,Jul 2020
USH00294426,2020-08-31,2020,8,31,spei12mo,0.40121646123657845,JORNADA EXP RANGE,32.6169,Aug 2020
USH00294426,2020-09-30,2020,9,30,spei12mo,0.7845967291235195,JORNADA EXP RANGE,32.6169,Sep 2020
USH00294426,2020-10-31,2020,10,31,spei12mo,0.05316134973721402,JORNADA EXP RANGE,32.6169,Oct 2020
USH00294426,2020-11-30,2020,11,30,spei12mo,-0.6800843077423561,JORNADA EXP RANGE,32.6169,Nov 2020
USH00294426,2020-12-31,2020,12,31,spei12mo,-0.692984522935373,JORNADA EXP RANGE,32.6169,Dec 2020
USH00294426,2021-01-31,2021,1,31,spei12mo,-0.6547268352344074,JORNADA EXP RANGE,32.6169,Jan 2021
USH00294426,2021-02-28,2021,2,28,spei12mo,-0.7798773148721272,JORNADA EXP RANGE,32.6169,Feb 2021
USH00294426,2021-03-31,2021,3,31,spei12mo,-1.0389221543167653,JORNADA EXP RANGE,32.6169,Mar 2021
USH00294426,2021-04-30,2021,4,30,spei12mo,-0.9879675390295546,JORNADA EXP RANGE,32.6169,Apr 2021
USH00294426,2021-05-31,2021,5,31,spei12mo,-0.9319658417655377,JORNADA EXP RANGE,32.6169,May 2021
USH00294426,2021-06-30,2021,6,30,spei12mo,-0.48760811906898616,JORNADA EXP RANGE,32.6169,Jun 2021
USH00294426,2021-07-31,2021,7,31,spei12mo,-0.217564348102599,JORNADA EXP RANGE,32.6169,Jul 2021
USH00294426,2021-08-31,2021,8,31,spei12mo,0.0031319728296880524,JORNADA EXP RANGE,32.6169,Aug 2021
USH00294426,2021-09-30,2021,9,30,spei12mo,0.08544722390598729,JORNADA EXP RANGE,32.6169,Sep 2021
USH00294426,2021-10-31,2021,10,31,spei12mo,-0.1266430847825307,JORNADA EXP RANGE,32.6169,Oct 2021
USH00294426,2021-11-30,2021,11,30,spei12mo,0.08552533068592348,JORNADA EXP RANGE,32.6169,Nov 2021
USH00294426,2021-12-31,2021,12,31,spei12mo,-0.1545824385071502,JORNADA EXP RANGE,32.6169,Dec 2021
