stationid,date,year,month,day,variable,value,station_name,latitude,spei_date
USH00294426,1935-06-30,1935,6,30,spei12mo,-1.1725195599971425,JORNADA EXP RANGE,32.6169,Jun 1935
USH00294426,1935-07-31,1935,7,31,spei12mo,-1.2073421272371034,JORNADA EXP RANGE,32.6169,Jul 1935
USH00294426,1935-08-31,1935,8,31,spei12mo,-0.382631236880185,JORNADA EXP RANGE,32.6169,Aug 1935
USH00294426,1935-09-30,1935,9,30,spei12mo,0.25611272699122906,JORNADA EXP RANGE,32.6169,Sep 1935
USH00294426,1935-10-31,1935,10,31,spei12mo,0.004251663637019142,JORNADA EXP RANGE,32.6169,Oct 1935
USH00294426,1935-11-30,1935,11,30,spei12mo,0.19653780767111412,JORNADA EXP RANGE,32.6169,Nov 1935
USH00294426,1935-12-31,1935,12,31,spei12mo,0.3832606945030482,JORNADA EXP RANGE,32.6169,Dec 1935
USH00294426,1936-01-31,1936,1,31,spei12mo,0.6388501184210167,JORNADA EXP RANGE,32.6169,Jan 1936
USH00294426,1936-02-29,1936,2,29,spei12mo,0.5703589895031567,JORNADA EXP RANGE,32.6169,Feb 1936
USH00294426,1936-03-31,1936,3,31,spei12mo,0.5502098532551521,JORNADA EXP RANGE,32.6169,Mar 1936
USH00294426,1936-04-30,1936,4,30,spei12mo,0.5282975771753858,JORNADA EXP RANGE,32.6169,Apr 1936
USH00294426,1936-05-31,1936,5,31,spei12mo,0.19808182628304316,JORNADA EXP RANGE,32.6169,May 1936
USH00294426,1936-06-30,1936,6,30,spei12mo,-0.011669751851220812,JORNADA EXP RANGE,32.6169,Jun 1936
USH00294426,1936-07-31,1936,7,31,spei12mo,0.32307123832053164,JORNADA EXP RANGE,32.6169,Jul 1936
USH00294426,1936-08-31,1936,8,31,spei12mo,-0.4038315234677879,JORNADA EXP RANGE,32.6169,Aug 1936
USH00294426,1936-09-30,1936,9,30,spei12mo,-0.15224700617060657,JORNADA EXP RANGE,32.6169,Sep 1936
USH00294426,1936-10-31,1936,10,31,spei12mo,0.0909898852518501,JORNADA EXP RANGE,32.6169,Oct 1936
USH00294426,1936-11-30,1936,11,30,spei12mo,0.024996940621033033,JORNADA EXP RANGE,32.6169,Nov 1936
USH00294426,1936-12-31,1936,12,31,spei12mo,-0.0013581745194712652,JORNADA EXP RANGE,32.6169,Dec 1936
USH00294426,1937-01-31,1937,1,31,spei12mo,-0.2910835710562318,JORNADA EXP RANGE,32.6169,Jan 1937
USH00294426,1937-02-28,1937,2,28,spei12mo,-0.06978032269727201,JORNADA EXP RANGE,32.6169,Feb 1937
USH00294426,1937-03-31,1937,3,31,spei12mo,0.15936902795059796,JORNADA EXP RANGE,32.6169,Mar 1937
USH00294426,1937-04-30,1937,4,30,spei12mo,0.21919416869417477,JORNADA EXP RANGE,32.6169,Apr 1937
USH00294426,1937-05-31,1937,5,31,spei12mo,0.5031514713497584,JORNADA EXP RANGE,32.6169,May 1937
USH00294426,1937-06-30,1937,6,30,spei12mo,0.671432171933533,JORNADA EXP RANGE,32.6169,Jun 1937
USH00294426,1937-07-31,1937,7,31,spei12mo,0.28143564830867385,JORNADA EXP RANGE,32.6169,Jul 1937
USH00294426,1937-08-31,1937,8,31,spei12mo,0.14936854930493934,JORNADA EXP RANGE,32.6169,Aug 1937
USH00294426,1937-09-30,1937,9,30,spei12mo,0.14029570416926324,JORNADA EXP RANGE,32.6169,Sep 1937
USH00294426,1937-10-31,1937,10,31,spei12mo,0.2760959482326428,JORNADA EXP RANGE,32.6169,Oct 1937
USH00294426,1937-11-30,1937,11,30,spei12mo,-0.022665182337944526,JORNADA EXP RANGE,32.6169,Nov 1937
USH00294426,1937-12-31,1937,12,31,spei12mo,-0.05225853663817861,JORNADA EXP RANGE,32.6169,Dec 1937
USH00294426,1938-01-31,1938,1,31,spei12mo,0.04285399921645714,JORNADA EXP RANGE,32.6169,Jan 1938
USH00294426,1938-02-28,1938,2,28,spei12mo,-0.1105734459675397,JORNADA EXP RANGE,32.6169,Feb 1938
USH00294426,1938-03-31,1938,3,31,spei12mo,-0.29383963706000893,JORNADA EXP RANGE,32.6169,Mar 1938
USH00294426,1938-04-30,1938,4,30,spei12mo,-0.29733732354684594,JORNADA EXP RANGE,32.6169,Apr 1938
USH00294426,1938-05-31,1938,5,31,spei12mo,-0.4748014475108954,JORNADA EXP RANGE,32.6169,May 1938
USH00294426,1938-06-30,1938,6,30,spei12mo,-0.5893600096910824,JORNADA EXP RANGE,32.6169,Jun 1938
USH00294426,1938-07-31,1938,7,31,spei12mo,0.9321657492058528,JORNADA EXP RANGE,32.6169,Jul 1938
USH00294426,1938-08-31,1938,8,31,spei12mo,0.9794047480471091,JORNADA EXP RANGE,32.6169,Aug 1938
USH00294426,1938-09-30,1938,9,30,spei12mo,1.0609387819557832,JORNADA EXP RANGE,32.6169,Sep 1938
USH00294426,1938-10-31,1938,10,31,spei12mo,0.8747528619765009,JORNADA EXP RANGE,32.6169,Oct 1938
USH00294426,1938-11-30,1938,11,30,spei12mo,0.9690701895734044,JORNADA EXP RANGE,32.6169,Nov 1938
USH00294426,1938-12-31,1938,12,31,spei12mo,1.1179325171438534,JORNADA EXP RANGE,32.6169,Dec 1938
USH00294426,1939-01-31,1939,1,31,spei12mo,1.308977099740518,JORNADA EXP RANGE,32.6169,Jan 1939
USH00294426,1939-02-28,1939,2,28,spei12mo,1.3099608526391786,JORNADA EXP RANGE,32.6169,Feb 1939
USH00294426,1939-03-31,1939,3,31,spei12mo,1.3218541292568478,JORNADA EXP RANGE,32.6169,Mar 1939
USH00294426,1939-04-30,1939,4,30,spei12mo,1.2676300391423303,JORNADA EXP RANGE,32.6169,Apr 1939
USH00294426,1939-05-31,1939,5,31,spei12mo,1.1868996276616706,JORNADA EXP RANGE,32.6169,May 1939
USH00294426,1939-06-30,1939,6,30,spei12mo,1.0892905152277603,JORNADA EXP RANGE,32.6169,Jun 1939
USH00294426,1939-07-31,1939,7,31,spei12mo,-0.22857965629036714,JORNADA EXP RANGE,32.6169,Jul 1939
USH00294426,1939-08-31,1939,8,31,spei12mo,-0.06596083570375405,JORNADA EXP RANGE,32.6169,Aug 1939
USH00294426,1939-09-30,1939,9,30,spei12mo,-0.4505039582595279,JORNADA EXP RANGE,32.6169,Sep 1939
USH00294426,1939-10-31,1939,10,31,spei12mo,-0.20715226530425923,JORNADA EXP RANGE,32.6169,Oct 1939
USH00294426,1939-11-30,1939,11,30,spei12mo,-0.28488825434292814,JORNADA EXP RANGE,32.6169,Nov 1939
USH00294426,1939-12-31,1939,12,31,spei12mo,-0.2900454957855988,JORNADA EXP RANGE,32.6169,Dec 1939
USH00294426,1940-01-31,1940,1,31,spei12mo,-0.5176098333853905,JORNADA EXP RANGE,32.6169,Jan 1940
USH00294426,1940-02-29,1940,2,29,spei12mo,-0.33994042929041146,JORNADA EXP RANGE,32.6169,Feb 1940
USH00294426,1940-03-31,1940,3,31,spei12mo,-0.4129346533462211,JORNADA EXP RANGE,32.6169,Mar 1940
USH00294426,1940-04-30,1940,4,30,spei12mo,-0.31993380270106153,JORNADA EXP RANGE,32.6169,Apr 1940
USH00294426,1940-05-31,1940,5,31,spei12mo,-0.02792961514662579,JORNADA EXP RANGE,32.6169,May 1940
USH00294426,1940-06-30,1940,6,30,spei12mo,0.32997620171486763,JORNADA EXP RANGE,32.6169,Jun 1940
USH00294426,1940-07-31,1940,7,31,spei12mo,0.38844358576262283,JORNADA EXP RANGE,32.6169,Jul 1940
USH00294426,1940-08-31,1940,8,31,spei12mo,0.36166987777512694,JORNADA EXP RANGE,32.6169,Aug 1940
USH00294426,1940-09-30,1940,9,30,spei12mo,0.44974972436687805,JORNADA EXP RANGE,32.6169,Sep 1940
USH00294426,1940-10-31,1940,10,31,spei12mo,0.5859164461427472,JORNADA EXP RANGE,32.6169,Oct 1940
USH00294426,1940-11-30,1940,11,30,spei12mo,0.6571138078448074,JORNADA EXP RANGE,32.6169,Nov 1940
USH00294426,1940-12-31,1940,12,31,spei12mo,0.40308344357815323,JORNADA EXP RANGE,32.6169,Dec 1940
USH00294426,1941-01-31,1941,1,31,spei12mo,0.672742502046315,JORNADA EXP RANGE,32.6169,Jan 1941
USH00294426,1941-02-28,1941,2,28,spei12mo,0.5555897930836663,JORNADA EXP RANGE,32.6169,Feb 1941
USH00294426,1941-03-31,1941,3,31,spei12mo,0.8393203092920433,JORNADA EXP RANGE,32.6169,Mar 1941
USH00294426,1941-04-30,1941,4,30,spei12mo,1.119703029907537,JORNADA EXP RANGE,32.6169,Apr 1941
USH00294426,1941-05-31,1941,5,31,spei12mo,1.054624023343224,JORNADA EXP RANGE,32.6169,May 1941
USH00294426,1941-06-30,1941,6,30,spei12mo,1.0143625995094951,JORNADA EXP RANGE,32.6169,Jun 1941
USH00294426,1941-07-31,1941,7,31,spei12mo,1.151079907405077,JORNADA EXP RANGE,32.6169,Jul 1941
USH00294426,1941-08-31,1941,8,31,spei12mo,1.5632989321291106,JORNADA EXP RANGE,32.6169,Aug 1941
USH00294426,1941-09-30,1941,9,30,spei12mo,1.89709759423567,JORNADA EXP RANGE,32.6169,Sep 1941
USH00294426,1941-10-31,1941,10,31,spei12mo,1.9481370633613548,JORNADA EXP RANGE,32.6169,Oct 1941
USH00294426,1941-11-30,1941,11,30,spei12mo,1.96017390836293,JORNADA EXP RANGE,32.6169,Nov 1941
USH00294426,1941-12-31,1941,12,31,spei12mo,2.015735991633869,JORNADA EXP RANGE,32.6169,Dec 1941
USH00294426,1942-01-31,1942,1,31,spei12mo,1.7898445219640429,JORNADA EXP RANGE,32.6169,Jan 1942
USH00294426,1942-02-28,1942,2,28,spei12mo,1.7998959929229486,JORNADA EXP RANGE,32.6169,Feb 1942
USH00294426,1942-03-31,1942,3,31,spei12mo,1.660698566932979,JORNADA EXP RANGE,32.6169,Mar 1942
USH00294426,1942-04-30,1942,4,30,spei12mo,1.4946719357817368,JORNADA EXP RANGE,32.6169,Apr 1942
USH00294426,1942-05-31,1942,5,31,spei12mo,1.4130545021335266,JORNADA EXP RANGE,32.6169,May 1942
USH00294426,1942-06-30,1942,6,30,spei12mo,1.1830455258689883,JORNADA EXP RANGE,32.6169,Jun 1942
USH00294426,1942-07-31,1942,7,31,spei12mo,1.0528985719482742,JORNADA EXP RANGE,32.6169,Jul 1942
USH00294426,1942-08-31,1942,8,31,spei12mo,1.105305690924584,JORNADA EXP RANGE,32.6169,Aug 1942
USH00294426,1942-09-30,1942,9,30,spei12mo,0.39781775282037213,JORNADA EXP RANGE,32.6169,Sep 1942
USH00294426,1942-10-31,1942,10,31,spei12mo,0.11599248023307318,JORNADA EXP RANGE,32.6169,Oct 1942
USH00294426,1942-11-30,1942,11,30,spei12mo,-0.12645795664056456,JORNADA EXP RANGE,32.6169,Nov 1942
USH00294426,1942-12-31,1942,12,31,spei12mo,-0.11177241020639749,JORNADA EXP RANGE,32.6169,Dec 1942
USH00294426,1943-01-31,1943,1,31,spei12mo,-0.16796993297715054,JORNADA EXP RANGE,32.6169,Jan 1943
USH00294426,1943-02-28,1943,2,28,spei12mo,-0.41673777459376854,JORNADA EXP RANGE,32.6169,Feb 1943
USH00294426,1943-03-31,1943,3,31,spei12mo,-0.49361000438029334,JORNADA EXP RANGE,32.6169,Mar 1943
USH00294426,1943-04-30,1943,4,30,spei12mo,-0.8483623050510535,JORNADA EXP RANGE,32.6169,Apr 1943
USH00294426,1943-05-31,1943,5,31,spei12mo,-0.9809835389324141,JORNADA EXP RANGE,32.6169,May 1943
USH00294426,1943-06-30,1943,6,30,spei12mo,-0.6604423190465251,JORNADA EXP RANGE,32.6169,Jun 1943
USH00294426,1943-07-31,1943,7,31,spei12mo,-0.452324826368885,JORNADA EXP RANGE,32.6169,Jul 1943
USH00294426,1943-08-31,1943,8,31,spei12mo,-1.1085115092052966,JORNADA EXP RANGE,32.6169,Aug 1943
USH00294426,1943-09-30,1943,9,30,spei12mo,-1.182794227077921,JORNADA EXP RANGE,32.6169,Sep 1943
USH00294426,1943-10-31,1943,10,31,spei12mo,-1.3153332234930735,JORNADA EXP RANGE,32.6169,Oct 1943
USH00294426,1943-11-30,1943,11,30,spei12mo,-0.8419412092785133,JORNADA EXP RANGE,32.6169,Nov 1943
USH00294426,1943-12-31,1943,12,31,spei12mo,-0.6832585711664342,JORNADA EXP RANGE,32.6169,Dec 1943
USH00294426,1944-01-31,1944,1,31,spei12mo,-0.5032462111181899,JORNADA EXP RANGE,32.6169,Jan 1944
USH00294426,1944-02-29,1944,2,29,spei12mo,-0.22753258189127784,JORNADA EXP RANGE,32.6169,Feb 1944
USH00294426,1944-03-31,1944,3,31,spei12mo,-0.15672580362844726,JORNADA EXP RANGE,32.6169,Mar 1944
USH00294426,1944-04-30,1944,4,30,spei12mo,0.07930970115545243,JORNADA EXP RANGE,32.6169,Apr 1944
USH00294426,1944-05-31,1944,5,31,spei12mo,0.31664009288113576,JORNADA EXP RANGE,32.6169,May 1944
USH00294426,1944-06-30,1944,6,30,spei12mo,0.08305343694548548,JORNADA EXP RANGE,32.6169,Jun 1944
USH00294426,1944-07-31,1944,7,31,spei12mo,0.07231381385820394,JORNADA EXP RANGE,32.6169,Jul 1944
USH00294426,1944-08-31,1944,8,31,spei12mo,0.416208398541426,JORNADA EXP RANGE,32.6169,Aug 1944
USH00294426,1944-09-30,1944,9,30,spei12mo,0.5266967465682458,JORNADA EXP RANGE,32.6169,Sep 1944
USH00294426,1944-10-31,1944,10,31,spei12mo,0.7267390934395503,JORNADA EXP RANGE,32.6169,Oct 1944
USH00294426,1944-11-30,1944,11,30,spei12mo,0.709210786660618,JORNADA EXP RANGE,32.6169,Nov 1944
USH00294426,1944-12-31,1944,12,31,spei12mo,0.5569038209651932,JORNADA EXP RANGE,32.6169,Dec 1944
USH00294426,1945-01-31,1945,1,31,spei12mo,0.49829721803372135,JORNADA EXP RANGE,32.6169,Jan 1945
USH00294426,1945-02-28,1945,2,28,spei12mo,0.27727042709171246,JORNADA EXP RANGE,32.6169,Feb 1945
USH00294426,1945-03-31,1945,3,31,spei12mo,0.3063059192613225,JORNADA EXP RANGE,32.6169,Mar 1945
USH00294426,1945-04-30,1945,4,30,spei12mo,0.2558141176115819,JORNADA EXP RANGE,32.6169,Apr 1945
USH00294426,1945-05-31,1945,5,31,spei12mo,0.11513879926636363,JORNADA EXP RANGE,32.6169,May 1945
USH00294426,1945-06-30,1945,6,30,spei12mo,0.13012481280275404,JORNADA EXP RANGE,32.6169,Jun 1945
USH00294426,1945-07-31,1945,7,31,spei12mo,-0.24174445966695146,JORNADA EXP RANGE,32.6169,Jul 1945
USH00294426,1945-08-31,1945,8,31,spei12mo,-0.375654487313371,JORNADA EXP RANGE,32.6169,Aug 1945
USH00294426,1945-09-30,1945,9,30,spei12mo,-0.8358694217534894,JORNADA EXP RANGE,32.6169,Sep 1945
USH00294426,1945-10-31,1945,10,31,spei12mo,-0.6492666419220884,JORNADA EXP RANGE,32.6169,Oct 1945
USH00294426,1945-11-30,1945,11,30,spei12mo,-1.0480965864459264,JORNADA EXP RANGE,32.6169,Nov 1945
USH00294426,1945-12-31,1945,12,31,spei12mo,-1.1413813080553128,JORNADA EXP RANGE,32.6169,Dec 1945
USH00294426,1946-01-31,1946,1,31,spei12mo,-0.9541304370440286,JORNADA EXP RANGE,32.6169,Jan 1946
USH00294426,1946-02-28,1946,2,28,spei12mo,-0.8987116477638968,JORNADA EXP RANGE,32.6169,Feb 1946
USH00294426,1946-03-31,1946,3,31,spei12mo,-0.9908437428422546,JORNADA EXP RANGE,32.6169,Mar 1946
USH00294426,1946-04-30,1946,4,30,spei12mo,-1.1445562028445688,JORNADA EXP RANGE,32.6169,Apr 1946
USH00294426,1946-05-31,1946,5,31,spei12mo,-1.0127691963521879,JORNADA EXP RANGE,32.6169,May 1946
USH00294426,1946-06-30,1946,6,30,spei12mo,-1.2077103617968568,JORNADA EXP RANGE,32.6169,Jun 1946
USH00294426,1946-07-31,1946,7,31,spei12mo,-0.9525476614432382,JORNADA EXP RANGE,32.6169,Jul 1946
USH00294426,1946-08-31,1946,8,31,spei12mo,-0.43011242217873186,JORNADA EXP RANGE,32.6169,Aug 1946
USH00294426,1946-09-30,1946,9,30,spei12mo,0.263174729565681,JORNADA EXP RANGE,32.6169,Sep 1946
USH00294426,1946-10-31,1946,10,31,spei12mo,0.055717440840962355,JORNADA EXP RANGE,32.6169,Oct 1946
USH00294426,1946-11-30,1946,11,30,spei12mo,0.17336042240719646,JORNADA EXP RANGE,32.6169,Nov 1946
USH00294426,1946-12-31,1946,12,31,spei12mo,0.17779099866123804,JORNADA EXP RANGE,32.6169,Dec 1946
USH00294426,1947-01-31,1947,1,31,spei12mo,0.0949223010397735,JORNADA EXP RANGE,32.6169,Jan 1947
USH00294426,1947-02-28,1947,2,28,spei12mo,0.06342799872358412,JORNADA EXP RANGE,32.6169,Feb 1947
USH00294426,1947-03-31,1947,3,31,spei12mo,0.15639540678121858,JORNADA EXP RANGE,32.6169,Mar 1947
USH00294426,1947-04-30,1947,4,30,spei12mo,0.3010276899904596,JORNADA EXP RANGE,32.6169,Apr 1947
USH00294426,1947-05-31,1947,5,31,spei12mo,0.17037494233835823,JORNADA EXP RANGE,32.6169,May 1947
USH00294426,1947-06-30,1947,6,30,spei12mo,0.3829404937937295,JORNADA EXP RANGE,32.6169,Jun 1947
USH00294426,1947-07-31,1947,7,31,spei12mo,-0.020409705872864035,JORNADA EXP RANGE,32.6169,Jul 1947
USH00294426,1947-08-31,1947,8,31,spei12mo,-0.04652464505638904,JORNADA EXP RANGE,32.6169,Aug 1947
USH00294426,1947-09-30,1947,9,30,spei12mo,-0.6619297169517853,JORNADA EXP RANGE,32.6169,Sep 1947
USH00294426,1947-10-31,1947,10,31,spei12mo,-0.8833989029287692,JORNADA EXP RANGE,32.6169,Oct 1947
USH00294426,1947-11-30,1947,11,30,spei12mo,-0.7890516713952258,JORNADA EXP RANGE,32.6169,Nov 1947
USH00294426,1947-12-31,1947,12,31,spei12mo,-0.6437669878294772,JORNADA EXP RANGE,32.6169,Dec 1947
USH00294426,1948-01-31,1948,1,31,spei12mo,-0.7500712905380421,JORNADA EXP RANGE,32.6169,Jan 1948
USH00294426,1948-02-29,1948,2,29,spei12mo,-0.3409734895708951,JORNADA EXP RANGE,32.6169,Feb 1948
USH00294426,1948-03-31,1948,3,31,spei12mo,-0.31312874266329016,JORNADA EXP RANGE,32.6169,Mar 1948
USH00294426,1948-04-30,1948,4,30,spei12mo,-0.38874873714602914,JORNADA EXP RANGE,32.6169,Apr 1948
USH00294426,1948-05-31,1948,5,31,spei12mo,-0.357747160846474,JORNADA EXP RANGE,32.6169,May 1948
USH00294426,1948-06-30,1948,6,30,spei12mo,-0.5053513005139523,JORNADA EXP RANGE,32.6169,Jun 1948
USH00294426,1948-07-31,1948,7,31,spei12mo,-0.5792366854958974,JORNADA EXP RANGE,32.6169,Jul 1948
USH00294426,1948-08-31,1948,8,31,spei12mo,-0.9957363448778218,JORNADA EXP RANGE,32.6169,Aug 1948
USH00294426,1948-09-30,1948,9,30,spei12mo,-0.849144109207442,JORNADA EXP RANGE,32.6169,Sep 1948
USH00294426,1948-10-31,1948,10,31,spei12mo,-0.6150020421505641,JORNADA EXP RANGE,32.6169,Oct 1948
USH00294426,1948-11-30,1948,11,30,spei12mo,-0.8093390695636895,JORNADA EXP RANGE,32.6169,Nov 1948
USH00294426,1948-12-31,1948,12,31,spei12mo,-0.6141028739285926,JORNADA EXP RANGE,32.6169,Dec 1948
USH00294426,1949-01-31,1949,1,31,spei12mo,-0.29869053117573424,JORNADA EXP RANGE,32.6169,Jan 1949
USH00294426,1949-02-28,1949,2,28,spei12mo,-0.4668615886294186,JORNADA EXP RANGE,32.6169,Feb 1949
USH00294426,1949-03-31,1949,3,31,spei12mo,-0.6137569056992042,JORNADA EXP RANGE,32.6169,Mar 1949
USH00294426,1949-04-30,1949,4,30,spei12mo,-0.4884216651744394,JORNADA EXP RANGE,32.6169,Apr 1949
USH00294426,1949-05-31,1949,5,31,spei12mo,-0.4139278441336703,JORNADA EXP RANGE,32.6169,May 1949
USH00294426,1949-06-30,1949,6,30,spei12mo,-0.42502132908158535,JORNADA EXP RANGE,32.6169,Jun 1949
USH00294426,1949-07-31,1949,7,31,spei12mo,0.14073813458727572,JORNADA EXP RANGE,32.6169,Jul 1949
USH00294426,1949-08-31,1949,8,31,spei12mo,-0.07224058650802408,JORNADA EXP RANGE,32.6169,Aug 1949
USH00294426,1949-09-30,1949,9,30,spei12mo,0.5319585197288222,JORNADA EXP RANGE,32.6169,Sep 1949
USH00294426,1949-10-31,1949,10,31,spei12mo,0.7371246189188227,JORNADA EXP RANGE,32.6169,Oct 1949
USH00294426,1949-11-30,1949,11,30,spei12mo,0.5763720327226467,JORNADA EXP RANGE,32.6169,Nov 1949
USH00294426,1949-12-31,1949,12,31,spei12mo,0.39683152003015015,JORNADA EXP RANGE,32.6169,Dec 1949
USH00294426,1950-01-31,1950,1,31,spei12mo,-0.08711650366225404,JORNADA EXP RANGE,32.6169,Jan 1950
USH00294426,1950-02-28,1950,2,28,spei12mo,-0.365006995374841,JORNADA EXP RANGE,32.6169,Feb 1950
USH00294426,1950-03-31,1950,3,31,spei12mo,-0.33076397827210585,JORNADA EXP RANGE,32.6169,Mar 1950
USH00294426,1950-04-30,1950,4,30,spei12mo,-0.44443632804091776,JORNADA EXP RANGE,32.6169,Apr 1950
USH00294426,1950-05-31,1950,5,31,spei12mo,-0.39666259867264675,JORNADA EXP RANGE,32.6169,May 1950
USH00294426,1950-06-30,1950,6,30,spei12mo,-0.4204294239071925,JORNADA EXP RANGE,32.6169,Jun 1950
USH00294426,1950-07-31,1950,7,31,spei12mo,-0.2927316109029375,JORNADA EXP RANGE,32.6169,Jul 1950
USH00294426,1950-08-31,1950,8,31,spei12mo,0.027812483457683397,JORNADA EXP RANGE,32.6169,Aug 1950
USH00294426,1950-09-30,1950,9,30,spei12mo,-0.06847761495166786,JORNADA EXP RANGE,32.6169,Sep 1950
USH00294426,1950-10-31,1950,10,31,spei12mo,-0.09616950539213487,JORNADA EXP RANGE,32.6169,Oct 1950
USH00294426,1950-11-30,1950,11,30,spei12mo,-0.07921984088282714,JORNADA EXP RANGE,32.6169,Nov 1950
USH00294426,1950-12-31,1950,12,31,spei12mo,-0.24263944428822434,JORNADA EXP RANGE,32.6169,Dec 1950
USH00294426,1951-01-31,1951,1,31,spei12mo,-0.10807376871532987,JORNADA EXP RANGE,32.6169,Jan 1951
USH00294426,1951-02-28,1951,2,28,spei12mo,-0.06397920111647432,JORNADA EXP RANGE,32.6169,Feb 1951
USH00294426,1951-03-31,1951,3,31,spei12mo,0.08725193810076541,JORNADA EXP RANGE,32.6169,Mar 1951
USH00294426,1951-04-30,1951,4,30,spei12mo,0.3334197798384416,JORNADA EXP RANGE,32.6169,Apr 1951
USH00294426,1951-05-31,1951,5,31,spei12mo,0.2655202321896822,JORNADA EXP RANGE,32.6169,May 1951
USH00294426,1951-06-30,1951,6,30,spei12mo,0.35571863437382556,JORNADA EXP RANGE,32.6169,Jun 1951
USH00294426,1951-07-31,1951,7,31,spei12mo,-0.576865941767988,JORNADA EXP RANGE,32.6169,Jul 1951
USH00294426,1951-08-31,1951,8,31,spei12mo,-0.8848104733767803,JORNADA EXP RANGE,32.6169,Aug 1951
USH00294426,1951-09-30,1951,9,30,spei12mo,-1.4124513468775854,JORNADA EXP RANGE,32.6169,Sep 1951
USH00294426,1951-10-31,1951,10,31,spei12mo,-1.5115817819363426,JORNADA EXP RANGE,32.6169,Oct 1951
USH00294426,1951-11-30,1951,11,30,spei12mo,-1.4385160866193458,JORNADA EXP RANGE,32.6169,Nov 1951
USH00294426,1951-12-31,1951,12,31,spei12mo,-1.3695543923924998,JORNADA EXP RANGE,32.6169,Dec 1951
USH00294426,1952-01-31,1952,1,31,spei12mo,-1.5644596741325603,JORNADA EXP RANGE,32.6169,Jan 1952
USH00294426,1952-02-29,1952,2,29,spei12mo,-1.4232154835009292,JORNADA EXP RANGE,32.6169,Feb 1952
USH00294426,1952-03-31,1952,3,31,spei12mo,-1.2895755896708105,JORNADA EXP RANGE,32.6169,Mar 1952
USH00294426,1952-04-30,1952,4,30,spei12mo,-1.3241255889947312,JORNADA EXP RANGE,32.6169,Apr 1952
USH00294426,1952-05-31,1952,5,31,spei12mo,-1.2176599119023375,JORNADA EXP RANGE,32.6169,May 1952
USH00294426,1952-06-30,1952,6,30,spei12mo,-1.0378371549808987,JORNADA EXP RANGE,32.6169,Jun 1952
USH00294426,1952-07-31,1952,7,31,spei12mo,-0.5142847650267011,JORNADA EXP RANGE,32.6169,Jul 1952
USH00294426,1952-08-31,1952,8,31,spei12mo,-0.491181006865535,JORNADA EXP RANGE,32.6169,Aug 1952
USH00294426,1952-09-30,1952,9,30,spei12mo,-0.3225494286893518,JORNADA EXP RANGE,32.6169,Sep 1952
USH00294426,1952-10-31,1952,10,31,spei12mo,-0.593092343779464,JORNADA EXP RANGE,32.6169,Oct 1952
USH00294426,1952-11-30,1952,11,30,spei12mo,-0.43027815041838896,JORNADA EXP RANGE,32.6169,Nov 1952
USH00294426,1952-12-31,1952,12,31,spei12mo,-0.38818435078686164,JORNADA EXP RANGE,32.6169,Dec 1952
USH00294426,1953-01-31,1953,1,31,spei12mo,-0.35681122474800714,JORNADA EXP RANGE,32.6169,Jan 1953
USH00294426,1953-02-28,1953,2,28,spei12mo,-0.3132131168527968,JORNADA EXP RANGE,32.6169,Feb 1953
USH00294426,1953-03-31,1953,3,31,spei12mo,-0.49743744087239056,JORNADA EXP RANGE,32.6169,Mar 1953
USH00294426,1953-04-30,1953,4,30,spei12mo,-0.5658924317219572,JORNADA EXP RANGE,32.6169,Apr 1953
USH00294426,1953-05-31,1953,5,31,spei12mo,-0.4185248653865032,JORNADA EXP RANGE,32.6169,May 1953
USH00294426,1953-06-30,1953,6,30,spei12mo,-0.7418962683580954,JORNADA EXP RANGE,32.6169,Jun 1953
USH00294426,1953-07-31,1953,7,31,spei12mo,-1.0110005420863697,JORNADA EXP RANGE,32.6169,Jul 1953
USH00294426,1953-08-31,1953,8,31,spei12mo,-1.2580325610246945,JORNADA EXP RANGE,32.6169,Aug 1953
USH00294426,1953-09-30,1953,9,30,spei12mo,-1.3200074006253055,JORNADA EXP RANGE,32.6169,Sep 1953
USH00294426,1953-10-31,1953,10,31,spei12mo,-1.2374531329474128,JORNADA EXP RANGE,32.6169,Oct 1953
USH00294426,1953-11-30,1953,11,30,spei12mo,-1.49233798326516,JORNADA EXP RANGE,32.6169,Nov 1953
USH00294426,1953-12-31,1953,12,31,spei12mo,-1.5134264545072247,JORNADA EXP RANGE,32.6169,Dec 1953
USH00294426,1954-01-31,1954,1,31,spei12mo,-1.5200857965909687,JORNADA EXP RANGE,32.6169,Jan 1954
USH00294426,1954-02-28,1954,2,28,spei12mo,-1.7261195182078826,JORNADA EXP RANGE,32.6169,Feb 1954
USH00294426,1954-03-31,1954,3,31,spei12mo,-1.7229201782003716,JORNADA EXP RANGE,32.6169,Mar 1954
USH00294426,1954-04-30,1954,4,30,spei12mo,-1.8411348527847533,JORNADA EXP RANGE,32.6169,Apr 1954
USH00294426,1954-05-31,1954,5,31,spei12mo,-1.963352571622893,JORNADA EXP RANGE,32.6169,May 1954
USH00294426,1954-06-30,1954,6,30,spei12mo,-1.985537500249777,JORNADA EXP RANGE,32.6169,Jun 1954
USH00294426,1954-07-31,1954,7,31,spei12mo,-1.9193958131964888,JORNADA EXP RANGE,32.6169,Jul 1954
USH00294426,1954-08-31,1954,8,31,spei12mo,-1.8124640527841183,JORNADA EXP RANGE,32.6169,Aug 1954
